Year,zipcode,PrimaryType,Count
2011,60659,CRIMINAL TRESPASS,27
2011,60659,DECEPTIVE PRACTICE,42
2011,60659,HOMICIDE,1
2011,60659,INTERFERENCE WITH PUBLIC OFFICER,4
2011,60659,INTIMIDATION,2
2011,60659,KIDNAPPING,1
2011,60659,LIQUOR LAW VIOLATION,3
2011,60659,MOTOR VEHICLE THEFT,78
2011,60659,NARCOTICS,93
2011,60659,OBSCENITY,4
2011,60659,OFFENSE INVOLVING CHILDREN,10
2011,60659,OTHER OFFENSE,96
2011,60659,PROSTITUTION,4
2011,60659,PUBLIC PEACE VIOLATION,11
2011,60659,ROBBERY,41
2011,60659,SEX OFFENSE,12
2011,60659,STALKING,2
2011,60659,THEFT,313
2011,60659,WEAPONS VIOLATION,12
2011,60660,ASSAULT,159
2011,60660,BATTERY,563
2011,60660,BURGLARY,213
2011,60660,CRIM SEXUAL ASSAULT,15
2011,60660,CRIMINAL DAMAGE,307
2011,60660,CRIMINAL TRESPASS,81
2011,60660,DECEPTIVE PRACTICE,133
2011,60660,GAMBLING,1
2011,60660,HOMICIDE,3
2011,60660,INTERFERENCE WITH PUBLIC OFFICER,3
2011,60660,INTIMIDATION,2
2011,60660,LIQUOR LAW VIOLATION,12
2011,60660,MOTOR VEHICLE THEFT,157
2011,60660,NARCOTICS,200
2011,60660,OBSCENITY,1
2011,60660,OFFENSE INVOLVING CHILDREN,12
2011,60660,OTHER OFFENSE,259
2011,60660,PUBLIC PEACE VIOLATION,29
2011,60660,ROBBERY,131
2011,60660,SEX OFFENSE,13
2011,60660,STALKING,3
2011,60660,THEFT,894
2011,60660,WEAPONS VIOLATION,22
2011,60661,ARSON,1
2011,60661,ASSAULT,90
2011,60661,BATTERY,189
2011,60661,BURGLARY,81
2011,60661,CRIM SEXUAL ASSAULT,11
2011,60661,CRIMINAL DAMAGE,148
2011,60661,CRIMINAL TRESPASS,76
2011,60661,DECEPTIVE PRACTICE,122
2011,60661,HOMICIDE,3
2011,60661,INTERFERENCE WITH PUBLIC OFFICER,3
2011,60661,INTIMIDATION,1
2011,60661,KIDNAPPING,1
2011,60661,LIQUOR LAW VIOLATION,11
2011,60661,MOTOR VEHICLE THEFT,120
2011,60661,NARCOTICS,88
2011,60661,OBSCENITY,1
2011,60661,OFFENSE INVOLVING CHILDREN,4
2011,60661,OTHER OFFENSE,131
2011,60661,PROSTITUTION,2
2011,60661,PUBLIC INDECENCY,1
2011,60661,PUBLIC PEACE VIOLATION,18
2011,60661,ROBBERY,73
2011,60661,SEX OFFENSE,3
2011,60661,STALKING,1
2011,60661,THEFT,1020
2011,60661,WEAPONS VIOLATION,5
2012,60601,ASSAULT,31
2012,60601,BATTERY,123
2012,60601,BURGLARY,26
2012,60601,CRIM SEXUAL ASSAULT,8
2012,60601,CRIMINAL DAMAGE,77
2012,60601,CRIMINAL TRESPASS,49
2012,60601,DECEPTIVE PRACTICE,147
2012,60601,INTERFERENCE WITH PUBLIC OFFICER,1
2012,60601,INTIMIDATION,2
2012,60601,LIQUOR LAW VIOLATION,2
2012,60601,MOTOR VEHICLE THEFT,8
2012,60601,NARCOTICS,35
2012,60601,NON-CRIMINAL,1
2012,60601,OFFENSE INVOLVING CHILDREN,6
2012,60601,OTHER OFFENSE,51
2012,60601,PROSTITUTION,14
2012,60601,PUBLIC PEACE VIOLATION,14
2012,60601,ROBBERY,23
2012,60601,SEX OFFENSE,5
2012,60601,STALKING,2
2012,60601,THEFT,769
2012,60601,WEAPONS VIOLATION,3
2012,60602,ASSAULT,122
2012,60602,BATTERY,172
2012,60602,BURGLARY,41
2012,60602,CRIM SEXUAL ASSAULT,2
2012,60602,CRIMINAL DAMAGE,66
2012,60602,CRIMINAL TRESPASS,123
2012,60602,DECEPTIVE PRACTICE,341
2012,60602,INTERFERENCE WITH PUBLIC OFFICER,3
2012,60602,INTIMIDATION,1
2012,60602,KIDNAPPING,2
2012,60602,LIQUOR LAW VIOLATION,1
2012,60602,MOTOR VEHICLE THEFT,12
2012,60602,NARCOTICS,52
2012,60602,OFFENSE INVOLVING CHILDREN,5
2012,60602,OTHER OFFENSE,79
2012,60602,PROSTITUTION,2
2012,60602,PUBLIC PEACE VIOLATION,13
2012,60602,ROBBERY,74
2012,60602,SEX OFFENSE,11
2012,60602,STALKING,4
2012,60602,THEFT,1190
2012,60602,WEAPONS VIOLATION,1
2012,60603,ASSAULT,93
2012,60603,BATTERY,190
2012,60603,BURGLARY,23
2012,60603,CRIM SEXUAL ASSAULT,10
2012,60603,CRIMINAL DAMAGE,67
2012,60603,CRIMINAL TRESPASS,129
2012,60603,DECEPTIVE PRACTICE,268
2012,60603,GAMBLING,1
2012,60603,INTERFERENCE WITH PUBLIC OFFICER,3
2012,60603,INTIMIDATION,2
2012,60603,KIDNAPPING,1
2012,60603,LIQUOR LAW VIOLATION,7
2012,60603,MOTOR VEHICLE THEFT,11
2012,60603,NARCOTICS,66
2012,60603,OFFENSE INVOLVING CHILDREN,4
2012,60603,OTHER OFFENSE,55
2012,60603,PROSTITUTION,3
2012,60603,PUBLIC INDECENCY,1
2012,60603,PUBLIC PEACE VIOLATION,16
2012,60603,ROBBERY,67
2012,60603,SEX OFFENSE,10
2012,60603,THEFT,1664
2012,60603,WEAPONS VIOLATION,2
2012,60604,ASSAULT,29
2012,60604,BATTERY,55
2012,60604,BURGLARY,14
2012,60604,CRIM SEXUAL ASSAULT,3
2012,60604,CRIMINAL DAMAGE,32
2012,60604,CRIMINAL TRESPASS,55
2012,60604,DECEPTIVE PRACTICE,74
2012,60604,INTERFERENCE WITH PUBLIC OFFICER,1
2012,60604,INTIMIDATION,1
2012,60604,MOTOR VEHICLE THEFT,12
2012,60604,NARCOTICS,21
2012,60604,NON-CRIMINAL,1
2012,60604,OBSCENITY,1
2012,60604,OFFENSE INVOLVING CHILDREN,2
2012,60604,OTHER OFFENSE,46
2012,60604,PROSTITUTION,1
2012,60604,PUBLIC PEACE VIOLATION,8
2012,60604,ROBBERY,25
2012,60604,SEX OFFENSE,1
2012,60604,STALKING,1
2012,60604,THEFT,358
2012,60604,WEAPONS VIOLATION,1
2012,60605,ASSAULT,125
2012,60605,BATTERY,294
2012,60605,BURGLARY,86
2012,60605,CRIM SEXUAL ASSAULT,14
2012,60605,CRIMINAL DAMAGE,179
2012,60605,CRIMINAL TRESPASS,188
2012,60605,DECEPTIVE PRACTICE,394
2012,60605,INTERFERENCE WITH PUBLIC OFFICER,9
2012,60605,KIDNAPPING,2
2012,60605,LIQUOR LAW VIOLATION,4
2012,60605,MOTOR VEHICLE THEFT,72
2012,60605,NARCOTICS,95
2012,60605,OFFENSE INVOLVING CHILDREN,12
2012,60605,OTHER OFFENSE,101
2012,60605,PROSTITUTION,11
2012,60605,PUBLIC PEACE VIOLATION,13
2012,60605,ROBBERY,73
2012,60605,SEX OFFENSE,5
2012,60605,STALKING,7
2012,60605,THEFT,1488
2012,60605,WEAPONS VIOLATION,7
2012,60606,ASSAULT,15
2012,60606,BATTERY,63
2012,60606,BURGLARY,41
2012,60606,CRIM SEXUAL ASSAULT,1
2012,60606,CRIMINAL DAMAGE,64
2012,60606,CRIMINAL TRESPASS,18
2012,60606,DECEPTIVE PRACTICE,50
2012,60606,INTERFERENCE WITH PUBLIC OFFICER,1
2012,60606,LIQUOR LAW VIOLATION,2
2012,60606,MOTOR VEHICLE THEFT,39
2012,60606,NARCOTICS,13
2012,60606,OFFENSE INVOLVING CHILDREN,2
2012,60606,OTHER OFFENSE,27
2012,60606,PROSTITUTION,1
2012,60606,PUBLIC PEACE VIOLATION,4
2012,60606,ROBBERY,20
2012,60606,SEX OFFENSE,3
2012,60606,STALKING,1
2012,60606,THEFT,434
2012,60606,WEAPONS VIOLATION,1
2012,60607,ASSAULT,168
2012,60607,BATTERY,441
2012,60607,BURGLARY,106
2012,60607,CRIM SEXUAL ASSAULT,15
2012,60607,CRIMINAL DAMAGE,296
2012,60607,CRIMINAL TRESPASS,127
2012,60607,DECEPTIVE PRACTICE,166
2012,60607,GAMBLING,14
2012,60607,HOMICIDE,7
2012,60607,INTERFERENCE WITH PUBLIC OFFICER,7
2012,60607,INTIMIDATION,1
2012,60607,KIDNAPPING,1
2012,60607,LIQUOR LAW VIOLATION,2
2012,60607,MOTOR VEHICLE THEFT,190
2012,60607,NARCOTICS,165
2012,60607,OBSCENITY,1
2012,60607,OFFENSE INVOLVING CHILDREN,21
2012,60607,OTHER OFFENSE,153
2012,60607,PUBLIC PEACE VIOLATION,36
2012,60607,ROBBERY,135
2012,60607,SEX OFFENSE,8
2012,60607,THEFT,1027
2012,60607,WEAPONS VIOLATION,13
2012,60608,ARSON,5
2012,60608,ASSAULT,312
2012,60608,BATTERY,752
2012,60608,BURGLARY,212
2012,60608,CRIM SEXUAL ASSAULT,17
2012,60608,CRIMINAL DAMAGE,670
2012,60608,CRIMINAL TRESPASS,86
2012,60608,DECEPTIVE PRACTICE,112
2012,60608,HOMICIDE,10
2012,60608,INTERFERENCE WITH PUBLIC OFFICER,13
2012,60608,INTIMIDATION,1
2012,60608,KIDNAPPING,2
2012,60608,LIQUOR LAW VIOLATION,21
2012,60608,MOTOR VEHICLE THEFT,416
2012,60608,NARCOTICS,326
2012,60608,OFFENSE INVOLVING CHILDREN,38
2012,60608,OTHER OFFENSE,266
2012,60608,PROSTITUTION,9
2012,60608,PUBLIC PEACE VIOLATION,113
2012,60608,ROBBERY,110
2012,60608,SEX OFFENSE,18
2012,60608,STALKING,4
2012,60608,THEFT,997
2012,60608,WEAPONS VIOLATION,53
2012,60609,ARSON,11
2012,60609,ASSAULT,600
2012,60609,BATTERY,1644
2012,60609,BURGLARY,541
2012,60609,CRIM SEXUAL ASSAULT,19
2012,60609,CRIMINAL DAMAGE,843
2012,60609,CRIMINAL TRESPASS,142
2012,60609,DECEPTIVE PRACTICE,179
2012,60609,GAMBLING,15
2012,60609,HOMICIDE,23
2012,60609,INTERFERENCE WITH PUBLIC OFFICER,49
2012,60609,INTIMIDATION,5
2012,60609,KIDNAPPING,4
2012,60609,LIQUOR LAW VIOLATION,23
2012,60609,MOTOR VEHICLE THEFT,381
2012,60609,NARCOTICS,1120
2012,60609,NON-CRIMINAL (SUBJECT SPECIFIED),1
2012,60609,OBSCENITY,1
2012,60609,OFFENSE INVOLVING CHILDREN,58
2012,60609,OTHER OFFENSE,383
2012,60609,PROSTITUTION,43
2012,60609,PUBLIC INDECENCY,1
2012,60609,PUBLIC PEACE VIOLATION,110
2012,60609,ROBBERY,314
2012,60609,SEX OFFENSE,21
2012,60609,STALKING,2
2012,60609,THEFT,1377
2012,60609,WEAPONS VIOLATION,188
2012,60610,ARSON,1
2012,60610,ASSAULT,156
2012,60610,BATTERY,544
2012,60610,BURGLARY,162
2012,60610,CRIM SEXUAL ASSAULT,20
2012,60610,CRIMINAL DAMAGE,354
2012,60610,CRIMINAL TRESPASS,209
2012,60610,DECEPTIVE PRACTICE,267
2012,60610,GAMBLING,6
2012,60610,HOMICIDE,2
2012,60610,INTERFERENCE WITH PUBLIC OFFICER,7
2012,60610,INTIMIDATION,1
2012,60610,KIDNAPPING,1
2012,60610,LIQUOR LAW VIOLATION,17
2012,60610,MOTOR VEHICLE THEFT,72
2012,60610,NARCOTICS,148
2012,60610,OFFENSE INVOLVING CHILDREN,29
2012,60610,OTHER NARCOTIC VIOLATION,2
2012,60610,OTHER OFFENSE,157
2012,60610,PROSTITUTION,6
2012,60610,PUBLIC PEACE VIOLATION,15
2012,60610,ROBBERY,101
2012,60610,SEX OFFENSE,2
2012,60610,STALKING,5
2012,60610,THEFT,1685
2012,60610,WEAPONS VIOLATION,16
2012,60611,ARSON,1
2012,60611,ASSAULT,83
2012,60611,BATTERY,289
2012,60611,BURGLARY,59
2012,60611,CRIM SEXUAL ASSAULT,13
2012,60611,CRIMINAL DAMAGE,128
2012,60611,CRIMINAL TRESPASS,115
2012,60611,DECEPTIVE PRACTICE,655
2012,60611,GAMBLING,1
2012,60611,HOMICIDE,1
2012,60611,INTERFERENCE WITH PUBLIC OFFICER,9
2012,60611,INTIMIDATION,3
2012,60611,KIDNAPPING,2
2012,60611,LIQUOR LAW VIOLATION,4
2012,60611,MOTOR VEHICLE THEFT,20
2012,60611,NARCOTICS,57
2012,60611,NON-CRIMINAL,1
2012,60611,OFFENSE INVOLVING CHILDREN,4
2012,60611,OTHER NARCOTIC VIOLATION,1
2012,60611,OTHER OFFENSE,120
2012,60611,PROSTITUTION,64
2012,60611,PUBLIC INDECENCY,1
2012,60611,PUBLIC PEACE VIOLATION,43
2012,60611,ROBBERY,68
2012,60611,SEX OFFENSE,9
2012,60611,STALKING,2
2012,60611,THEFT,2283
2012,60611,WEAPONS VIOLATION,7
2012,60612,ARSON,8
2012,60612,ASSAULT,466
2012,60612,BATTERY,1400
2012,60612,BURGLARY,386
2012,60612,CRIM SEXUAL ASSAULT,21
2012,60612,CRIMINAL DAMAGE,735
2012,60612,CRIMINAL TRESPASS,164
2012,60612,DECEPTIVE PRACTICE,126
2012,60612,GAMBLING,26
2012,60612,HOMICIDE,14
2012,60612,INTERFERENCE WITH PUBLIC OFFICER,29
2012,60612,INTIMIDATION,3
2012,60612,KIDNAPPING,5
2012,60612,LIQUOR LAW VIOLATION,5
2012,60612,MOTOR VEHICLE THEFT,467
2012,60612,NARCOTICS,1268
2012,60612,OFFENSE INVOLVING CHILDREN,31
2012,60612,OTHER OFFENSE,361
2012,60612,PROSTITUTION,87
2012,60612,PUBLIC PEACE VIOLATION,58
2012,60612,ROBBERY,329
2012,60612,SEX OFFENSE,19
2012,60612,STALKING,6
2012,60612,THEFT,1481
2012,60612,WEAPONS VIOLATION,75
2012,60613,ARSON,7
2012,60613,ASSAULT,164
2012,60613,BATTERY,531
2012,60613,BURGLARY,347
2012,60613,CRIM SEXUAL ASSAULT,12
2012,60613,CRIMINAL DAMAGE,420
2012,60613,CRIMINAL TRESPASS,113
2012,60613,DECEPTIVE PRACTICE,199
2012,60613,GAMBLING,1
2012,60613,HOMICIDE,3
2012,60613,INTERFERENCE WITH PUBLIC OFFICER,2
2012,60613,INTIMIDATION,2
2012,60613,KIDNAPPING,1
2012,60613,LIQUOR LAW VIOLATION,12
2012,60613,MOTOR VEHICLE THEFT,264
2012,60613,NARCOTICS,272
2012,60613,OFFENSE INVOLVING CHILDREN,17
2012,60613,OTHER OFFENSE,184
2012,60613,PROSTITUTION,3
2012,60613,PUBLIC INDECENCY,1
2012,60613,PUBLIC PEACE VIOLATION,18
2012,60613,ROBBERY,128
2012,60613,SEX OFFENSE,27
2012,60613,STALKING,6
2012,60613,THEFT,1496
2012,60613,WEAPONS VIOLATION,15
2012,60614,ARSON,1
2012,60614,ASSAULT,110
2012,60614,BATTERY,388
2012,60614,BURGLARY,498
2012,60614,CRIM SEXUAL ASSAULT,18
2012,60614,CRIMINAL DAMAGE,505
2012,60614,CRIMINAL TRESPASS,114
2012,60614,DECEPTIVE PRACTICE,270
2012,60614,INTERFERENCE WITH PUBLIC OFFICER,3
2012,60614,KIDNAPPING,1
2012,60614,LIQUOR LAW VIOLATION,11
2012,60614,MOTOR VEHICLE THEFT,257
2012,60614,NARCOTICS,101
2012,60614,OFFENSE INVOLVING CHILDREN,4
2012,60614,OTHER OFFENSE,117
2012,60614,PROSTITUTION,1
2012,60614,PUBLIC INDECENCY,1
2012,60614,PUBLIC PEACE VIOLATION,11
2012,60614,ROBBERY,141
2012,60614,SEX OFFENSE,7
2012,60614,STALKING,6
2012,60614,THEFT,2158
2012,60614,WEAPONS VIOLATION,2
2012,60615,ARSON,5
2012,60615,ASSAULT,353
2012,60615,BATTERY,918
2012,60615,BURGLARY,334
2012,60615,CRIM SEXUAL ASSAULT,29
2012,60615,CRIMINAL DAMAGE,603
2012,60615,CRIMINAL TRESPASS,120
2012,60615,DECEPTIVE PRACTICE,196
2012,60615,GAMBLING,14
2012,60615,HOMICIDE,10
2012,60615,INTERFERENCE WITH PUBLIC OFFICER,3
2012,60615,KIDNAPPING,3
2012,60615,LIQUOR LAW VIOLATION,3
2012,60615,MOTOR VEHICLE THEFT,245
2012,60615,NARCOTICS,254
2012,60615,OFFENSE INVOLVING CHILDREN,61
2012,60615,OTHER OFFENSE,310
2012,60615,PROSTITUTION,9
2012,60615,PUBLIC INDECENCY,2
2012,60615,PUBLIC PEACE VIOLATION,18
2012,60615,ROBBERY,273
2012,60615,SEX OFFENSE,15
2012,60615,STALKING,5
2012,60615,THEFT,1323
2012,60615,WEAPONS VIOLATION,46
2012,60616,ARSON,3
2012,60616,ASSAULT,307
2012,60616,BATTERY,852
2012,60616,BURGLARY,262
2012,60616,CRIM SEXUAL ASSAULT,17
2012,60616,CRIMINAL DAMAGE,650
2012,60616,CRIMINAL TRESPASS,208
2012,60616,DECEPTIVE PRACTICE,340
2012,60616,GAMBLING,4
2012,60616,HOMICIDE,6
2012,60616,INTERFERENCE WITH PUBLIC OFFICER,9
2012,60616,INTIMIDATION,2
2012,60616,KIDNAPPING,2
2012,60616,LIQUOR LAW VIOLATION,5
2012,60616,MOTOR VEHICLE THEFT,330
2012,60616,NARCOTICS,206
2012,60616,OFFENSE INVOLVING CHILDREN,26
2012,60616,OTHER OFFENSE,294
2012,60616,PROSTITUTION,5
2012,60616,PUBLIC PEACE VIOLATION,38
2012,60616,ROBBERY,226
2012,60616,SEX OFFENSE,24
2012,60616,STALKING,14
2012,60616,THEFT,1543
2012,60616,WEAPONS VIOLATION,33
2012,60617,ARSON,11
2012,60617,ASSAULT,798
2012,60617,BATTERY,1907
2012,60617,BURGLARY,735
2012,60617,CRIM SEXUAL ASSAULT,36
2012,60617,CRIMINAL DAMAGE,1356
2012,60617,CRIMINAL TRESPASS,200
2012,60617,DECEPTIVE PRACTICE,270
2012,60617,GAMBLING,5
2012,60617,HOMICIDE,27
2012,60617,INTERFERENCE WITH PUBLIC OFFICER,24
2012,60617,INTIMIDATION,5
2012,60617,KIDNAPPING,10
2012,60617,LIQUOR LAW VIOLATION,18
2012,60617,MOTOR VEHICLE THEFT,361
2012,60617,NARCOTICS,639
2012,60617,OFFENSE INVOLVING CHILDREN,73
2012,60617,OTHER OFFENSE,504
2012,60617,PROSTITUTION,14
2012,60617,PUBLIC PEACE VIOLATION,107
2012,60617,ROBBERY,355
2012,60617,SEX OFFENSE,19
2012,60617,STALKING,4
2012,60617,THEFT,1596
2012,60617,WEAPONS VIOLATION,167
2012,60618,ARSON,11
2012,60618,ASSAULT,241
2012,60618,BATTERY,759
2012,60618,BURGLARY,536
2012,60618,CRIM SEXUAL ASSAULT,24
2012,60618,CRIMINAL DAMAGE,602
2012,60618,CRIMINAL TRESPASS,106
2012,60618,DECEPTIVE PRACTICE,200
2012,60618,GAMBLING,1
2012,60618,HOMICIDE,2
2012,60618,INTERFERENCE WITH PUBLIC OFFICER,10
2012,60618,INTIMIDATION,5
2012,60618,KIDNAPPING,4
2012,60618,LIQUOR LAW VIOLATION,12
2012,60618,MOTOR VEHICLE THEFT,475
2012,60618,NARCOTICS,249
2012,60618,OFFENSE INVOLVING CHILDREN,40
2012,60618,OTHER OFFENSE,278
2012,60618,PROSTITUTION,3
2012,60618,PUBLIC INDECENCY,1
2012,60618,PUBLIC PEACE VIOLATION,41
2012,60618,ROBBERY,127
2012,60618,SEX OFFENSE,17
2012,60618,STALKING,6
2012,60618,THEFT,1242
2012,60618,WEAPONS VIOLATION,24
2012,60619,ARSON,14
2012,60619,ASSAULT,893
2012,60619,BATTERY,2518
2012,60619,BURGLARY,911
2012,60619,CRIM SEXUAL ASSAULT,73
2012,60619,CRIMINAL DAMAGE,1449
2012,60619,CRIMINAL TRESPASS,280
2012,60619,DECEPTIVE PRACTICE,634
2012,60619,GAMBLING,16
2012,60619,HOMICIDE,27
2012,60619,INTERFERENCE WITH PUBLIC OFFICER,59
2012,60619,INTIMIDATION,6
2012,60619,KIDNAPPING,7
2012,60619,LIQUOR LAW VIOLATION,9
2012,60619,MOTOR VEHICLE THEFT,696
2012,60619,NARCOTICS,1340
2012,60619,OBSCENITY,1
2012,60619,OFFENSE INVOLVING CHILDREN,84
2012,60619,OTHER OFFENSE,685
2012,60619,PROSTITUTION,20
2012,60619,PUBLIC INDECENCY,1
2012,60619,PUBLIC PEACE VIOLATION,93
2012,60619,ROBBERY,837
2012,60619,SEX OFFENSE,26
2012,60619,STALKING,6
2012,60619,THEFT,2799
2012,60619,WEAPONS VIOLATION,227
2012,60620,ARSON,15
2012,60620,ASSAULT,890
2012,60620,BATTERY,2664
2012,60620,BURGLARY,920
2012,60620,CRIM SEXUAL ASSAULT,63
2012,60620,CRIMINAL DAMAGE,1398
2012,60620,CRIMINAL TRESPASS,354
2012,60620,DECEPTIVE PRACTICE,435
2012,60620,GAMBLING,23
2012,60620,HOMICIDE,22
2012,60620,INTERFERENCE WITH PUBLIC OFFICER,78
2012,60620,INTIMIDATION,2
2012,60620,KIDNAPPING,5
2012,60620,LIQUOR LAW VIOLATION,7
2012,60620,MOTOR VEHICLE THEFT,547
2012,60620,NARCOTICS,1557
2012,60620,OBSCENITY,1
2012,60620,OFFENSE INVOLVING CHILDREN,90
2012,60620,OTHER OFFENSE,743
2012,60620,PROSTITUTION,15
2012,60620,PUBLIC INDECENCY,1
2012,60620,PUBLIC PEACE VIOLATION,103
2012,60620,ROBBERY,656
2012,60620,SEX OFFENSE,22
2012,60620,STALKING,6
2012,60620,THEFT,2387
2012,60620,WEAPONS VIOLATION,222
2012,60621,ARSON,21
2012,60621,ASSAULT,768
2012,60621,BATTERY,2674
2012,60621,BURGLARY,773
2012,60621,CRIM SEXUAL ASSAULT,64
2012,60621,CRIMINAL DAMAGE,1141
2012,60621,CRIMINAL TRESPASS,328
2012,60621,DECEPTIVE PRACTICE,528
2012,60621,GAMBLING,67
2012,60621,HOMICIDE,18
2012,60621,INTERFERENCE WITH PUBLIC OFFICER,55
2012,60621,INTIMIDATION,4
2012,60621,KIDNAPPING,3
2012,60621,LIQUOR LAW VIOLATION,8
2012,60621,MOTOR VEHICLE THEFT,460
2012,60621,NARCOTICS,1402
2012,60621,OFFENSE INVOLVING CHILDREN,73
2012,60621,OTHER OFFENSE,471
2012,60621,PROSTITUTION,179
2012,60621,PUBLIC INDECENCY,1
2012,60621,PUBLIC PEACE VIOLATION,156
2012,60621,ROBBERY,639
2012,60621,SEX OFFENSE,36
2012,60621,STALKING,5
2012,60621,THEFT,1853
2012,60621,WEAPONS VIOLATION,248
2012,60622,ARSON,8
2012,60622,ASSAULT,419
2012,60622,BATTERY,1124
2012,60622,BURGLARY,904
2012,60622,CRIM SEXUAL ASSAULT,25
2012,60622,CRIMINAL DAMAGE,1071
2012,60622,CRIMINAL TRESPASS,186
2012,60622,DECEPTIVE PRACTICE,270
2012,60622,HOMICIDE,5
2012,60622,INTERFERENCE WITH PUBLIC OFFICER,22
2012,60622,INTIMIDATION,4
2012,60622,KIDNAPPING,6
2012,60622,LIQUOR LAW VIOLATION,28
2012,60622,MOTOR VEHICLE THEFT,587
2012,60622,NARCOTICS,399
2012,60622,OFFENSE INVOLVING CHILDREN,39
2012,60622,OTHER OFFENSE,318
2012,60622,PROSTITUTION,9
2012,60622,PUBLIC PEACE VIOLATION,41
2012,60622,ROBBERY,344
2012,60622,SEX OFFENSE,41
2012,60622,STALKING,6
2012,60622,THEFT,2703
2012,60622,WEAPONS VIOLATION,42
2012,60623,ARSON,27
2012,60623,ASSAULT,830
2012,60623,BATTERY,2802
2012,60623,BURGLARY,687
2012,60623,CRIM SEXUAL ASSAULT,56
2012,60623,CRIMINAL DAMAGE,1371
2012,60623,CRIMINAL TRESPASS,137
2012,60623,DECEPTIVE PRACTICE,209
2012,60623,GAMBLING,55
2012,60623,HOMICIDE,27
2012,60623,INTERFERENCE WITH PUBLIC OFFICER,32
2012,60623,INTIMIDATION,23
2012,60623,KIDNAPPING,4
2012,60623,LIQUOR LAW VIOLATION,48
2012,60623,MOTOR VEHICLE THEFT,639
2012,60623,NARCOTICS,1669
2012,60623,OFFENSE INVOLVING CHILDREN,87
2012,60623,OTHER OFFENSE,660
2012,60623,PROSTITUTION,35
2012,60623,PUBLIC PEACE VIOLATION,224
2012,60623,ROBBERY,545
2012,60623,SEX OFFENSE,43
2012,60623,STALKING,10
2012,60623,THEFT,1891
2012,60623,WEAPONS VIOLATION,165
2012,60624,ARSON,25
2012,60624,ASSAULT,816
2012,60624,BATTERY,2922
2012,60624,BURGLARY,622
2012,60624,CRIM SEXUAL ASSAULT,51
2012,60624,CRIMINAL DAMAGE,1217
2012,60624,CRIMINAL TRESPASS,236
2012,60624,DECEPTIVE PRACTICE,693
2012,60624,GAMBLING,74
2012,60624,HOMICIDE,24
2012,60624,INTERFERENCE WITH PUBLIC OFFICER,71
2012,60624,INTIMIDATION,3
2012,60624,KIDNAPPING,16
2012,60624,LIQUOR LAW VIOLATION,12
2012,60624,MOTOR VEHICLE THEFT,610
2012,60624,NARCOTICS,4344
2012,60624,OFFENSE INVOLVING CHILDREN,76
2012,60624,OTHER OFFENSE,664
2012,60624,PROSTITUTION,301
2012,60624,PUBLIC INDECENCY,1
2012,60624,PUBLIC PEACE VIOLATION,70
2012,60624,ROBBERY,753
2012,60624,SEX OFFENSE,26
2012,60624,STALKING,5
2012,60624,THEFT,1945
2012,60624,WEAPONS VIOLATION,180
2012,60625,ARSON,9
2012,60625,ASSAULT,257
2012,60625,BATTERY,921
2012,60625,BURGLARY,512
2012,60625,CRIM SEXUAL ASSAULT,21
2012,60625,CRIMINAL DAMAGE,700
2012,60625,CRIMINAL TRESPASS,98
2012,60625,DECEPTIVE PRACTICE,163
2012,60625,GAMBLING,4
2012,60625,HOMICIDE,5
2012,60625,INTERFERENCE WITH PUBLIC OFFICER,12
2012,60625,INTIMIDATION,5
2012,60625,KIDNAPPING,2
2012,60625,LIQUOR LAW VIOLATION,21
2012,60625,MOTOR VEHICLE THEFT,367
2012,60625,NARCOTICS,334
2012,60625,OFFENSE INVOLVING CHILDREN,33
2012,60625,OTHER OFFENSE,333
2012,60625,PROSTITUTION,11
2012,60625,PUBLIC PEACE VIOLATION,41
2012,60625,ROBBERY,182
2012,60625,SEX OFFENSE,26
2012,60625,STALKING,6
2012,60625,THEFT,1298
2012,60625,WEAPONS VIOLATION,45
2012,60626,ARSON,5
2012,60626,ASSAULT,333
2012,60626,BATTERY,965
2012,60626,BURGLARY,199
2012,60626,CRIM SEXUAL ASSAULT,70
2012,60626,CRIMINAL DAMAGE,464
2012,60626,CRIMINAL TRESPASS,168
2012,60626,DECEPTIVE PRACTICE,793
2012,60626,GAMBLING,6
2012,60626,HOMICIDE,7
2012,60626,INTERFERENCE WITH PUBLIC OFFICER,32
2012,60626,INTIMIDATION,4
2012,60626,KIDNAPPING,3
2012,60626,LIQUOR LAW VIOLATION,21
2012,60626,MOTOR VEHICLE THEFT,142
2012,60626,NARCOTICS,468
2012,60626,OBSCENITY,1
2012,60626,OFFENSE INVOLVING CHILDREN,102
2012,60626,OTHER OFFENSE,360
2012,60626,PROSTITUTION,31
2012,60626,PUBLIC PEACE VIOLATION,51
2012,60626,ROBBERY,195
2012,60626,SEX OFFENSE,62
2012,60626,STALKING,3
2012,60626,THEFT,1056
2012,60626,WEAPONS VIOLATION,72
2012,60628,ARSON,33
2012,60628,ASSAULT,1085
2012,60628,BATTERY,2909
2012,60628,BURGLARY,1091
2012,60628,CRIM SEXUAL ASSAULT,68
2012,60628,CRIMINAL DAMAGE,1798
2012,60628,CRIMINAL TRESPASS,350
2012,60628,DECEPTIVE PRACTICE,334
2012,60628,GAMBLING,21
2012,60628,HOMICIDE,32
2012,60628,INTERFERENCE WITH PUBLIC OFFICER,80
2012,60628,INTIMIDATION,5
2012,60628,KIDNAPPING,10
