"","Year","zipcode","PrimaryType","Count","SurpriseRatio"
"6931",2006,"60607","OTHER OFFENSE",171,1.58340149692245
"6932",2006,"60607","PROSTITUTION",38,1.35564340083399
"6933",2006,"60607","PUBLIC PEACE VIOLATION",36,2.94449876940907
"6934",2006,"60607","ROBBERY",127,1.99580188592023
"6935",2006,"60607","SEX OFFENSE",11,1.76829212879951
"6936",2006,"60607","STALKING",2,2.69824439203913
"6937",2006,"60607","THEFT",1181,3.43649291856066
"6938",2006,"60607","WEAPONS VIOLATION",25,1.64182627885134
"6939",2006,"60608","ARSON",13,1.29778897144018
"6940",2006,"60608","ASSAULT",430,1.20119116208606
"6941",2006,"60608","BATTERY",1067,0.958686537783867
"6942",2006,"60608","BURGLARY",363,1.08160572639685
"6943",2006,"60608","CRIM SEXUAL ASSAULT",20,0.992829076149178
"6944",2006,"60608","CRIMINAL DAMAGE",1116,1.41593374371055
"6945",2006,"60608","CRIMINAL TRESPASS",116,0.579612314155894
"6946",2006,"60608","DECEPTIVE PRACTICE",146,0.780409491378268
"6947",2006,"60608","GAMBLING",2,0.105959828302471
"6948",2006,"60608","HOMICIDE",9,1.36748155771491
"6949",2006,"60608","INTERFERENCE WITH PUBLIC OFFICER",8,0.764923720938153
"6950",2006,"60608","INTIMIDATION",7,1.83817267359504
"6951",2006,"60608","KIDNAPPING",6,1.28277031077681
"6952",2006,"60608","LIQUOR LAW VIOLATION",42,2.68195061451399
"6953",2006,"60608","MOTOR VEHICLE THEFT",302,1.00320422645452
"6954",2006,"60608","NARCOTICS",364,0.472675796166412
"6955",2006,"60608","OBSCENITY",1,4.2633248564053
"6956",2006,"60608","OFFENSE INVOLVING CHILDREN",46,1.2145428188375
"6957",2006,"60608","OTHER OFFENSE",385,1.02964801421301
"6958",2006,"60608","PROSTITUTION",167,1.72072494559776
"6959",2006,"60608","PUBLIC PEACE VIOLATION",76,1.79537669963352
"6960",2006,"60608","ROBBERY",167,0.757989683575566
"6961",2006,"60608","SEX OFFENSE",20,0.928590936052403
"6962",2006,"60608","STALKING",1,0.389658723434892
"6963",2006,"60608","THEFT",1403,1.17911548447462
"6964",2006,"60608","WEAPONS VIOLATION",59,1.1191088277871
"6965",2006,"60609","ARSON",21,2.67242449538595
"6966",2006,"60609","ASSAULT",788,2.80604939884987
"6967",2006,"60609","BATTERY",2609,2.98821410073017
"6968",2006,"60609","BURGLARY",618,2.34734135499296
"6969",2006,"60609","CRIM SEXUAL ASSAULT",43,2.72106157524327
"6970",2006,"60609","CRIMINAL DAMAGE",1321,2.13652007045818
"6971",2006,"60609","CRIMINAL TRESPASS",284,1.8089367284078
"6972",2006,"60609","DECEPTIVE PRACTICE",205,1.39684742043869
"6973",2006,"60609","GAMBLING",78,5.26782422461416
"6974",2006,"60609","HOMICIDE",15,2.9053312124142
"6975",2006,"60609","INTERFERENCE WITH PUBLIC OFFICER",23,2.80337631762499
"6976",2006,"60609","INTIMIDATION",7,2.34321278218623
"6977",2006,"60609","KIDNAPPING",15,4.08803241392794
"6978",2006,"60609","LIQUOR LAW VIOLATION",22,1.79081032264755
"6979",2006,"60609","MOTOR VEHICLE THEFT",558,2.3628819857715
"6980",2006,"60609","NARCOTICS",1818,3.00940945988524
"6981",2006,"60609","OFFENSE INVOLVING CHILDREN",78,2.62527633488968
"6982",2006,"60609","OTHER OFFENSE",561,1.91256560011907
"6983",2006,"60609","PROSTITUTION",357,4.6890905774884
"6984",2006,"60609","PUBLIC PEACE VIOLATION",142,4.27617784314783
"6985",2006,"60609","ROBBERY",425,2.45901498846304
"6986",2006,"60609","SEX OFFENSE",38,2.24907254137176
"6987",2006,"60609","STALKING",1,0.496717916961137
"6988",2006,"60609","THEFT",1738,1.86197508731873
"6989",2006,"60609","WEAPONS VIOLATION",156,3.77198824353425
"6990",2006,"60610","ARSON",2,0.437885162683108
"6991",2006,"60610","ASSAULT",263,1.61127225269584
"6992",2006,"60610","BATTERY",1047,2.06313857081144
"6993",2006,"60610","BURGLARY",176,1.15012363400339
"6994",2006,"60610","CRIM SEXUAL ASSAULT",11,1.19758592780387
"6995",2006,"60610","CRIMINAL DAMAGE",524,1.45807388425669
"6996",2006,"60610","CRIMINAL TRESPASS",913,10.0050646488296
"6997",2006,"60610","DECEPTIVE PRACTICE",286,3.3527813127395
"6998",2006,"60610","GAMBLING",12,1.39431854433305
"6999",2006,"60610","HOMICIDE",2,0.666466725593158
"7000",2006,"60610","INTERFERENCE WITH PUBLIC OFFICER",18,3.77459320972484
"7001",2006,"60610","INTIMIDATION",2,1.15182836270991
"7002",2006,"60610","KIDNAPPING",1,0.468885882165098
"7003",2006,"60610","LIQUOR LAW VIOLATION",12,1.68055310013006
"7004",2006,"60610","MOTOR VEHICLE THEFT",162,1.18023076710711
"7005",2006,"60610","NARCOTICS",774,2.20430887208663
"7006",2006,"60610","OBSCENITY",1,9.35013612082165
"7007",2006,"60610","OFFENSE INVOLVING CHILDREN",35,2.02671438684477
"7008",2006,"60610","OTHER OFFENSE",240,1.40769577021964
"7009",2006,"60610","PROSTITUTION",80,1.80781704923478
"7010",2006,"60610","PUBLIC PEACE VIOLATION",46,2.38324851580265
"7011",2006,"60610","ROBBERY",165,1.64248070008171
"7012",2006,"60610","SEX OFFENSE",21,2.13837193794576
"7013",2006,"60610","STALKING",4,3.41832933449394
"7014",2006,"60610","THEFT",1710,3.15184091737152
"7015",2006,"60610","WEAPONS VIOLATION",21,0.873592932513303
"7016",2006,"60611","ASSAULT",117,0.941641544036157
"7017",2006,"60611","BATTERY",295,0.763642871272011
"7018",2006,"60611","BURGLARY",97,0.832703065742728
"7019",2006,"60611","CRIM SEXUAL ASSAULT",9,1.2871912465763
"7020",2006,"60611","CRIMINAL DAMAGE",187,0.68355965218017
"7021",2006,"60611","CRIMINAL TRESPASS",147,2.11618204711176
"7022",2006,"60611","DECEPTIVE PRACTICE",474,7.299684754535
"7023",2006,"60611","INTERFERENCE WITH PUBLIC OFFICER",2,0.550952571093929
"7024",2006,"60611","INTIMIDATION",2,1.51312336554057
"7025",2006,"60611","KIDNAPPING",2,1.23192344805073
"7026",2006,"60611","LIQUOR LAW VIOLATION",5,0.919872354381494
"7027",2006,"60611","MOTOR VEHICLE THEFT",39,0.37325281663486
"7028",2006,"60611","NARCOTICS",64,0.239440731808976
"7029",2006,"60611","OFFENSE INVOLVING CHILDREN",2,0.152139179923205
"7030",2006,"60611","OTHER OFFENSE",154,1.18660139352281
"7031",2006,"60611","PROSTITUTION",79,2.34519063564449
"7032",2006,"60611","PUBLIC PEACE VIOLATION",22,1.49734111400951
"7033",2006,"60611","ROBBERY",57,0.745380034653191
"7034",2006,"60611","SEX OFFENSE",12,1.60520966901678
"7035",2006,"60611","STALKING",1,1.12263991636881
"7036",2006,"60611","THEFT",1916,4.6392764539513
"7037",2006,"60611","WEAPONS VIOLATION",3,0.163944798046008
"7038",2006,"60612","ARSON",13,3.20798762272912
"7039",2006,"60612","ASSAULT",633,4.37095149777235
"7040",2006,"60612","BATTERY",1769,3.92887893991319
"7041",2006,"60612","BURGLARY",304,2.23905386350552
"7042",2006,"60612","CRIM SEXUAL ASSAULT",20,2.45416123719846
"7043",2006,"60612","CRIMINAL DAMAGE",986,3.09231877198849
"7044",2006,"60612","CRIMINAL TRESPASS",321,3.96472666468607
"7045",2006,"60612","DECEPTIVE PRACTICE",164,2.16691631622833
"7046",2006,"60612","GAMBLING",42,5.50033505354567
"7047",2006,"60612","HOMICIDE",11,4.13142866555632
"7048",2006,"60612","INTERFERENCE WITH PUBLIC OFFICER",14,3.30890868656573
"7049",2006,"60612","INTIMIDATION",5,3.24553931730956
"7050",2006,"60612","KIDNAPPING",4,2.11390879428304
"7051",2006,"60612","LIQUOR LAW VIOLATION",12,1.89413677866595
"7052",2006,"60612","MOTOR VEHICLE THEFT",563,4.62295227278483
"7053",2006,"60612","NARCOTICS",1991,6.39089740200555
"7054",2006,"60612","OFFENSE INVOLVING CHILDREN",40,2.61061960386867
"7055",2006,"60612","OTHER OFFENSE",375,2.47906508739143
"7056",2006,"60612","PROSTITUTION",761,19.3824309368903
"7057",2006,"60612","PUBLIC PEACE VIOLATION",48,2.80292730610932
"7058",2006,"60612","ROBBERY",357,4.00537925868168
"7059",2006,"60612","SEX OFFENSE",33,3.7873634980212
"7060",2006,"60612","STALKING",2,1.92638462704825
"7061",2006,"60612","THEFT",1713,3.55864478014831
"7062",2006,"60612","WEAPONS VIOLATION",80,3.75092950150196
"7063",2006,"60613","ARSON",6,1.02646935527741
"7064",2006,"60613","ASSAULT",186,0.890411227977392
"7065",2006,"60613","BATTERY",678,1.04394090334406
"7066",2006,"60613","BURGLARY",404,2.06289787713292
"7067",2006,"60613","CRIM SEXUAL ASSAULT",22,1.87154892037567
"7068",2006,"60613","CRIMINAL DAMAGE",665,1.44588713452134
"7069",2006,"60613","CRIMINAL TRESPASS",146,1.25016253914724
"7070",2006,"60613","DECEPTIVE PRACTICE",264,2.41828579430501
"7071",2006,"60613","GAMBLING",1,0.0907915146115255
"7072",2006,"60613","HOMICIDE",1,0.260383211716073
"7073",2006,"60613","INTERFERENCE WITH PUBLIC OFFICER",4,0.655423704425155
"7074",2006,"60613","INTIMIDATION",3,1.35003034770181
"7075",2006,"60613","KIDNAPPING",1,0.366379917370404
"7076",2006,"60613","LIQUOR LAW VIOLATION",8,0.875438181417212
"7077",2006,"60613","MOTOR VEHICLE THEFT",194,1.10437902859025
"7078",2006,"60613","NARCOTICS",321,0.714333510621719
"7079",2006,"60613","OFFENSE INVOLVING CHILDREN",15,0.678703781358289
"7080",2006,"60613","OTHER NARCOTIC VIOLATION",1,13.8003102209519
"7081",2006,"60613","OTHER OFFENSE",301,1.37952178555567
"7082",2006,"60613","PROSTITUTION",29,0.51206724021445
"7083",2006,"60613","PUBLIC PEACE VIOLATION",29,1.1740159607785
"7084",2006,"60613","ROBBERY",133,1.03450471784064
"7085",2006,"60613","SEX OFFENSE",32,2.54611745268042
"7086",2006,"60613","STALKING",1,0.667756946175091
"7087",2006,"60613","THEFT",1431,2.06097306681091
"7088",2006,"60613","WEAPONS VIOLATION",11,0.357558417135367
"7089",2006,"60614","ARSON",3,0.371969369246204
"7090",2006,"60614","ASSAULT",161,0.558592043344406
"7091",2006,"60614","BATTERY",688,0.767760640947325
"7092",2006,"60614","BURGLARY",419,1.55060640120155
"7093",2006,"60614","CRIM SEXUAL ASSAULT",17,1.04813834594444
"7094",2006,"60614","CRIMINAL DAMAGE",874,1.37725819883982
"7095",2006,"60614","CRIMINAL TRESPASS",164,1.01776768884132
"7096",2006,"60614","DECEPTIVE PRACTICE",391,2.59580246749866
"7097",2006,"60614","GAMBLING",1,0.0658015989456004
"7098",2006,"60614","INTERFERENCE WITH PUBLIC OFFICER",6,0.712532353753943
"7099",2006,"60614","INTIMIDATION",2,0.652294111286822
"7100",2006,"60614","KIDNAPPING",3,0.796606967766207
"7101",2006,"60614","LIQUOR LAW VIOLATION",32,2.53791259510362
"7102",2006,"60614","MOTOR VEHICLE THEFT",264,1.08920978377493
"7103",2006,"60614","NARCOTICS",135,0.217731340248213
"7104",2006,"60614","OFFENSE INVOLVING CHILDREN",19,0.623065631983259
"7105",2006,"60614","OTHER OFFENSE",233,0.773943352557803
"7106",2006,"60614","PROSTITUTION",108,1.38211422158356
"7107",2006,"60614","PUBLIC PEACE VIOLATION",21,0.616150043842637
"7108",2006,"60614","ROBBERY",174,0.980892171857413
"7109",2006,"60614","SEX OFFENSE",27,1.55698133161736
"7110",2006,"60614","STALKING",3,1.45188044125131
"7111",2006,"60614","THEFT",2630,2.74523556611284
"7112",2006,"60614","WEAPONS VIOLATION",11,0.25914223002706
"7113",2006,"60615","ARSON",7,1.42400302356575
"7114",2006,"60615","ASSAULT",551,3.13651534016966
"7115",2006,"60615","BATTERY",1426,2.61086177263118
"7116",2006,"60615","BURGLARY",641,3.89199726939119
"7117",2006,"60615","CRIM SEXUAL ASSAULT",39,3.94512931597267
"7118",2006,"60615","CRIMINAL DAMAGE",811,2.0967745461832
"7119",2006,"60615","CRIMINAL TRESPASS",238,2.42330855799359
"7120",2006,"60615","DECEPTIVE PRACTICE",260,2.83201258761467
"7121",2006,"60615","GAMBLING",14,1.51144180571453
"7122",2006,"60615","HOMICIDE",6,1.85772901187554
"7123",2006,"60615","INTERFERENCE WITH PUBLIC OFFICER",7,1.36388680093501
"7124",2006,"60615","INTIMIDATION",4,2.14042690498703
"7125",2006,"60615","KIDNAPPING",4,1.74264845361776
"7126",2006,"60615","LIQUOR LAW VIOLATION",7,0.910860083796243
"7127",2006,"60615","MOTOR VEHICLE THEFT",399,2.70089344216692
"7128",2006,"60615","NARCOTICS",428,1.13255132958409
"7129",2006,"60615","OFFENSE INVOLVING CHILDREN",42,2.25972938821582
"7130",2006,"60615","OTHER OFFENSE",477,2.59955242523388
"7131",2006,"60615","PROSTITUTION",141,2.9605080123143
"7132",2006,"60615","PUBLIC PEACE VIOLATION",28,1.34788291409222
"7133",2006,"60615","ROBBERY",407,3.76437930691075
"7134",2006,"60615","SEX OFFENSE",28,2.64913823218126
"7135",2006,"60615","STALKING",2,1.58805867144199
"7136",2006,"60615","THEFT",1475,2.52605519904282
"7137",2006,"60615","WEAPONS VIOLATION",58,2.24181849614187
"7138",2006,"60616","ARSON",11,1.87595453638234
"7139",2006,"60616","ASSAULT",427,2.03770093445085
"7140",2006,"60616","BATTERY",1423,2.18416783174806
"7141",2006,"60616","BURGLARY",387,1.96989108568812
"7142",2006,"60616","CRIM SEXUAL ASSAULT",19,1.611265060701
"7143",2006,"60616","CRIMINAL DAMAGE",1022,2.21512648603147
"7144",2006,"60616","CRIMINAL TRESPASS",1434,12.2404578518697
"7145",2006,"60616","DECEPTIVE PRACTICE",306,2.79421622662275
"7146",2006,"60616","GAMBLING",27,2.44367761976121
"7147",2006,"60616","HOMICIDE",7,1.81696225536403
"7148",2006,"60616","INTERFERENCE WITH PUBLIC OFFICER",29,4.73690894806835
"7149",2006,"60616","INTIMIDATION",3,1.34579347175255
"7150",2006,"60616","KIDNAPPING",6,2.19138052037583
"7151",2006,"60616","LIQUOR LAW VIOLATION",11,1.19994977393267
"7152",2006,"60616","MOTOR VEHICLE THEFT",390,2.2131758074288
"7153",2006,"60616","NARCOTICS",1678,3.72239824046856
"7154",2006,"60616","OBSCENITY",1,7.28311761183734
"7155",2006,"60616","OFFENSE INVOLVING CHILDREN",31,1.39825245225438
"7156",2006,"60616","OTHER OFFENSE",438,2.00111047002734
"7157",2006,"60616","PROSTITUTION",29,0.510460190877993
"7158",2006,"60616","PUBLIC PEACE VIOLATION",51,2.05816915562678
"7159",2006,"60616","ROBBERY",268,2.07802378754577
"7160",2006,"60616","SEX OFFENSE",23,1.82427865869853
"7161",2006,"60616","THEFT",1955,2.80681850030629
"7162",2006,"60616","WEAPONS VIOLATION",53,1.71737476269705
"7163",2006,"60617","ARSON",18,1.76670311718194
"7164",2006,"60617","ASSAULT",860,2.3619596116651
"7165",2006,"60617","BATTERY",2431,2.14747200819102
"7166",2006,"60617","BURGLARY",692,2.02721023691112
"7167",2006,"60617","CRIM SEXUAL ASSAULT",40,1.95224728017365
"7168",2006,"60617","CRIMINAL DAMAGE",1870,2.33265594335573
"7169",2006,"60617","CRIMINAL TRESPASS",339,1.66536585461763
"7170",2006,"60617","DECEPTIVE PRACTICE",270,1.4189392245823
"7171",2006,"60617","GAMBLING",34,1.77100794933882
"7172",2006,"60617","HOMICIDE",13,1.94201537618951
"7173",2006,"60617","INTERFERENCE WITH PUBLIC OFFICER",11,1.03407293270412
"7174",2006,"60617","INTIMIDATION",8,2.06542103554604
"7175",2006,"60617","KIDNAPPING",8,1.68158172805518
"7176",2006,"60617","LIQUOR LAW VIOLATION",33,2.07179017530323
"7177",2006,"60617","MOTOR VEHICLE THEFT",587,1.91712687236963
"7178",2006,"60617","NARCOTICS",1135,1.44906606345106
"7179",2006,"60617","OFFENSE INVOLVING CHILDREN",117,3.03718470308983
"7180",2006,"60617","OTHER OFFENSE",792,2.0824931503786
"7181",2006,"60617","PROSTITUTION",34,0.344432595208346
"7182",2006,"60617","PUBLIC PEACE VIOLATION",76,1.76516752125219
"7183",2006,"60617","ROBBERY",366,1.63327100550099
"7184",2006,"60617","SEX OFFENSE",36,1.64333947863432
"7185",2006,"60617","STALKING",11,4.21412517736409
"7186",2006,"60617","THEFT",1924,1.58976921423821
"7187",2006,"60617","WEAPONS VIOLATION",161,3.00245515360913
"7188",2006,"60618","ARSON",7,0.627891867923203
"7189",2006,"60618","ASSAULT",320,0.803192680978545
"7190",2006,"60618","BATTERY",985,0.795196630988058
"7191",2006,"60618","BURGLARY",509,1.36271873470724
"7192",2006,"60618","CRIM SEXUAL ASSAULT",18,0.802866040119415
"7193",2006,"60618","CRIMINAL DAMAGE",1175,1.33949992980656
"7194",2006,"60618","CRIMINAL TRESPASS",182,0.817103543531084
"7195",2006,"60618","DECEPTIVE PRACTICE",248,1.19109790055985
"7196",2006,"60618","GAMBLING",4,0.190413323355157
"7197",2006,"60618","HOMICIDE",8,1.09218208113147
"7198",2006,"60618","INTERFERENCE WITH PUBLIC OFFICER",11,0.945032879237599
"7199",2006,"60618","INTIMIDATION",7,1.65162860910234
"7200",2006,"60618","KIDNAPPING",8,1.53678717610534
"7201",2006,"60618","LIQUOR LAW VIOLATION",30,1.72126933711358
"7202",2006,"60618","MOTOR VEHICLE THEFT",344,1.02675527848966
"7203",2006,"60618","NARCOTICS",307,0.358200714391832
"7204",2006,"60618","OBSCENITY",1,3.83066803455668
"7205",2006,"60618","OFFENSE INVOLVING CHILDREN",34,0.806603323852008
"7206",2006,"60618","OTHER OFFENSE",488,1.17266501899196
"7207",2006,"60618","PROSTITUTION",11,0.101838914197057
"7208",2006,"60618","PUBLIC PEACE VIOLATION",51,1.08252581028704
"7209",2006,"60618","ROBBERY",250,1.01956031731375
"7210",2006,"60618","SEX OFFENSE",32,1.33496695118439
"7211",2006,"60618","STALKING",2,0.700229640725415
"7212",2006,"60618","THEFT",1523,1.15007103692928
"7213",2006,"60618","WEAPONS VIOLATION",30,0.511290420733815
"7214",2006,"60619","ARSON",24,3.10592820632346
"7215",2006,"60619","ASSAULT",1086,3.93271923183794
"7216",2006,"60619","BATTERY",3293,3.83551233990641
"7217",2006,"60619","BURGLARY",1000,3.86261832927499
"7218",2006,"60619","CRIM SEXUAL ASSAULT",61,3.92548905665642
"7219",2006,"60619","CRIMINAL DAMAGE",2172,3.57238290280916
"7220",2006,"60619","CRIMINAL TRESPASS",495,3.20630075694147
"7221",2006,"60619","DECEPTIVE PRACTICE",546,3.78339576810543
"7222",2006,"60619","GAMBLING",32,2.19776206412362
"7223",2006,"60619","HOMICIDE",25,4.92423103989962
"7224",2006,"60619","INTERFERENCE WITH PUBLIC OFFICER",19,2.35505572108761
"7225",2006,"60619","INTIMIDATION",8,2.72331386206623
"7226",2006,"60619","KIDNAPPING",18,4.98872539334255
"7227",2006,"60619","LIQUOR LAW VIOLATION",21,1.73836202032333
"7228",2006,"60619","MOTOR VEHICLE THEFT",1280,5.51203319043196
"7229",2006,"60619","NARCOTICS",1741,2.93075959844618
"7230",2006,"60619","OBSCENITY",1,5.52672519066381
"7231",2006,"60619","OFFENSE INVOLVING CHILDREN",115,3.93615582795911
"7232",2006,"60619","OTHER OFFENSE",1138,3.94538839625764
"7233",2006,"60619","PROSTITUTION",27,0.360643568739649
"7234",2006,"60619","PUBLIC INDECENCY",1,23.4885820603212
"7235",2006,"60619","PUBLIC PEACE VIOLATION",80,2.44991729442724
"7236",2006,"60619","RITUALISM",2,26.8440937832242
"7237",2006,"60619","ROBBERY",1022,6.01335943528263
"7238",2006,"60619","SEX OFFENSE",47,2.82886190092273
"7239",2006,"60619","STALKING",12,6.06156956395386
"7240",2006,"60619","THEFT",3140,3.42095817015276
"7241",2006,"60619","WEAPONS VIOLATION",159,3.90964098151381
"7242",2006,"60620","ARSON",29,3.31692432268545
"7243",2006,"60620","ASSAULT",1211,3.87582941044322
"7244",2006,"60620","BATTERY",3609,3.71514637733116
"7245",2006,"60620","BURGLARY",1001,3.41722258891163
"7246",2006,"60620","CRIM SEXUAL ASSAULT",63,3.58312434272525
"7247",2006,"60620","CRIMINAL DAMAGE",2297,3.33900116434264
"7248",2006,"60620","CRIMINAL TRESPASS",456,2.61048556043922
"7249",2006,"60620","DECEPTIVE PRACTICE",384,2.3516774209662
"7250",2006,"60620","GAMBLING",72,4.3703939351536
"7251",2006,"60620","HOMICIDE",25,4.35206943228084
"7252",2006,"60620","INTERFERENCE WITH PUBLIC OFFICER",34,3.72463651993302
"7253",2006,"60620","INTIMIDATION",11,3.30946497263443
"7254",2006,"60620","KIDNAPPING",21,5.14391498562327
"7255",2006,"60620","LIQUOR LAW VIOLATION",33,2.41430572452979
"7256",2006,"60620","MOTOR VEHICLE THEFT",972,3.69935077433389
"7257",2006,"60620","NARCOTICS",1824,2.71371136145133
"7258",2006,"60620","OBSCENITY",1,4.88455792752462
"7259",2006,"60620","OFFENSE INVOLVING CHILDREN",155,4.68881972277864
"7260",2006,"60620","OTHER OFFENSE",1231,3.77192412359069
"7261",2006,"60620","PROSTITUTION",67,0.790945618346679
"7262",2006,"60620","PUBLIC INDECENCY",1,20.7593711919796
"7263",2006,"60620","PUBLIC PEACE VIOLATION",84,2.27351653210729
"7264",2006,"60620","ROBBERY",773,4.019788058968
"7265",2006,"60620","SEX OFFENSE",40,2.12780230026697
"7266",2006,"60620","STALKING",9,4.01794281135089
"7267",2006,"60620","THEFT",2618,2.52083924861906
"7268",2006,"60620","WEAPONS VIOLATION",160,3.47709959771446
"7269",2006,"60621","ARSON",32,7.36006043545686
"7270",2006,"60621","ASSAULT",1131,7.27908771429495
"7271",2006,"60621","BATTERY",3850,7.96973010411326
"7272",2006,"60621","BURGLARY",967,6.63834015302402
"7273",2006,"60621","CRIM SEXUAL ASSAULT",79,9.03529336933203
"7274",2006,"60621","CRIMINAL DAMAGE",1937,5.66211952730378
"7275",2006,"60621","CRIMINAL TRESPASS",396,4.55874684365759
"7276",2006,"60621","DECEPTIVE PRACTICE",259,3.18962866896686
"7277",2006,"60621","GAMBLING",67,8.17818118835646
"7278",2006,"60621","HOMICIDE",22,7.70144688647255
"7279",2006,"60621","INTERFERENCE WITH PUBLIC OFFICER",24,5.28700911227739
"7280",2006,"60621","INTIMIDATION",11,6.65505464646269
"7281",2006,"60621","KIDNAPPING",18,8.86626749359792
"7282",2006,"60621","LIQUOR LAW VIOLATION",20,2.94240301549652
"7283",2006,"60621","MOTOR VEHICLE THEFT",843,6.45179649198402
"7284",2006,"60621","NARCOTICS",1939,5.80110151075842
"7285",2006,"60621","OBSCENITY",1,9.82243359584868
"7286",2006,"60621","OFFENSE INVOLVING CHILDREN",95,5.77895455639184
"7287",2006,"60621","OTHER OFFENSE",822,5.06489620178559
"7288",2006,"60621","PROSTITUTION",181,4.29679103986727
"7289",2006,"60621","PUBLIC PEACE VIOLATION",54,2.93904629758445
"7290",2006,"60621","ROBBERY",645,6.74492637640786
"7291",2006,"60621","SEX OFFENSE",61,6.52521693715252
"7292",2006,"60621","STALKING",5,4.4887465357373
"7293",2006,"60621","THEFT",1927,3.7312217603192
"7294",2006,"60621","WEAPONS VIOLATION",184,8.04097678299258
"7295",2006,"60622","ARSON",26,4.08684485453258
"7296",2006,"60622","ASSAULT",585,2.57308193096125
"7297",2006,"60622","BATTERY",1632,2.30880067262303
"7298",2006,"60622","BURGLARY",884,4.14733096486113
"7299",2006,"60622","CRIM SEXUAL ASSAULT",31,2.42303820590385
"7300",2006,"60622","CRIMINAL DAMAGE",1701,3.39810760452868
"7301",2006,"60622","CRIMINAL TRESPASS",294,2.3130286986738
"7302",2006,"60622","DECEPTIVE PRACTICE",377,3.17296377193484
"7303",2006,"60622","GAMBLING",11,0.917609733701563
"7304",2006,"60622","HOMICIDE",7,1.67467711262172
"7305",2006,"60622","INTERFERENCE WITH PUBLIC OFFICER",20,3.01101011202624
"7306",2006,"60622","INTIMIDATION",10,4.13468417557226
"7307",2006,"60622","KIDNAPPING",5,1.68314577058694
"7308",2006,"60622","LIQUOR LAW VIOLATION",62,6.2337194372152
"7309",2006,"60622","MOTOR VEHICLE THEFT",584,3.0545647362519
"7310",2006,"60622","NARCOTICS",753,1.53961109927944
"7311",2006,"60622","OFFENSE INVOLVING CHILDREN",34,1.41347454657814
"7312",2006,"60622","OTHER OFFENSE",483,2.03389844308925
"7313",2006,"60622","PROSTITUTION",93,1.50880115750055
"7314",2006,"60622","PUBLIC PEACE VIOLATION",82,3.05007080383153
"7315",2006,"60622","ROBBERY",380,2.71571691090943
"7316",2006,"60622","SEX OFFENSE",44,3.21663066163674
"7317",2006,"60622","STALKING",4,2.45413512356547
"7318",2006,"60622","THEFT",3341,4.42108865377442
"7319",2006,"60622","WEAPONS VIOLATION",62,1.85168059702676
"7320",2006,"60623","ARSON",55,4.93215063081416
"7321",2006,"60623","ASSAULT",862,2.16303652872059
"7322",2006,"60623","BATTERY",3200,2.58270678293671
"7323",2006,"60623","BURGLARY",557,1.49083803231368
"7324",2006,"60623","CRIM SEXUAL ASSAULT",44,1.96205005916223
"7325",2006,"60623","CRIMINAL DAMAGE",1583,1.80414968701842
"7326",2006,"60623","CRIMINAL TRESPASS",218,0.978473399188612
"7327",2006,"60623","DECEPTIVE PRACTICE",233,1.1187641035572
"7328",2006,"60623","GAMBLING",72,3.42654675403931
"7329",2006,"60623","HOMICIDE",35,4.77705155437346
"7330",2006,"60623","INTERFERENCE WITH PUBLIC OFFICER",18,1.54601449852433
"7331",2006,"60623","INTIMIDATION",13,3.06651104437576
"7332",2006,"60623","KIDNAPPING",11,2.1125317746142
"7333",2006,"60623","LIQUOR LAW VIOLATION",80,4.58885556488084
"7334",2006,"60623","MOTOR VEHICLE THEFT",725,2.16338259862918
"7335",2006,"60623","NARCOTICS",2801,3.26729241759479
"7336",2006,"60623","OFFENSE INVOLVING CHILDREN",89,2.11085266341729
"7337",2006,"60623","OTHER OFFENSE",1045,2.51048287090223
"7338",2006,"60623","PROSTITUTION",373,3.45236520413372
"7339",2006,"60623","PUBLIC PEACE VIOLATION",243,5.15657313018236
"7340",2006,"60623","ROBBERY",550,2.24244824522237
"7341",2006,"60623","SEX OFFENSE",63,2.62753136744718
"7342",2006,"60623","STALKING",9,3.15021233839098
"7343",2006,"60623","THEFT",2107,1.59065546747902
"7344",2006,"60623","WEAPONS VIOLATION",179,3.0499046088688
"7345",2006,"60624","ARSON",27,5.85265322765174
"7346",2006,"60624","ASSAULT",1011,6.13229628480645
"7347",2006,"60624","BATTERY",3772,7.35888803470866
"7348",2006,"60624","BURGLARY",732,4.73589140747656
"7349",2006,"60624","CRIM SEXUAL ASSAULT",42,4.52712080714249
"7350",2006,"60624","CRIMINAL DAMAGE",1618,4.45744051382646
"7351",2006,"60624","CRIMINAL TRESPASS",311,3.37418045286702
"7352",2006,"60624","DECEPTIVE PRACTICE",418,4.85148027875162
"7353",2006,"60624","GAMBLING",137,15.760141740543
"7354",2006,"60624","HOMICIDE",26,8.57789287407052
"7355",2006,"60624","INTERFERENCE WITH PUBLIC OFFICER",30,6.22841724314741
"7356",2006,"60624","INTIMIDATION",6,3.42111613790271
"7357",2006,"60624","KIDNAPPING",14,6.4991114832134
"7358",2006,"60624","LIQUOR LAW VIOLATION",35,4.85286077711309
"7359",2006,"60624","MOTOR VEHICLE THEFT",856,6.17425378339247
"7360",2006,"60624","NARCOTICS",5874,16.5624364382109
"7361",2006,"60624","OFFENSE INVOLVING CHILDREN",72,4.12777291392851
"7362",2006,"60624","OTHER OFFENSE",710,4.12301302818828
"7363",2006,"60624","PROSTITUTION",560,12.5288529588248
