Year,zipcode,PrimaryType,Count,SurpriseRatio
2010,60626,PROSTITUTION,30,1.443865731
2015,60629,CRIM SEXUAL ASSAULT,37,1.443818701
2001,60618,INTERFERENCE WITH PUBLIC OFFICER,9,1.44357687
2013,60652,WEAPONS VIOLATION,32,1.443310374
2002,60618,INTERFERENCE WITH PUBLIC OFFICER,8,1.443132556
2010,60641,ARSON,9,1.442728585
2014,60641,INTIMIDATION,2,1.442728585
2013,60617,THEFT,1448,1.442635458
2003,60617,STALKING,5,1.442449913
2010,60657,STALKING,3,1.442279571
2001,60660,OFFENSE INVOLVING CHILDREN,23,1.442158622
2011,60647,INTERFERENCE WITH PUBLIC OFFICER,22,1.442113839
2011,60605,MOTOR VEHICLE THEFT,115,1.441985541
2003,60608,ARSON,19,1.441941287
2014,60654,INTERFERENCE WITH PUBLIC OFFICER,5,1.441828062
2005,60606,SEX OFFENSE,1,1.441040159
2008,60623,THEFT,1957,1.440792581
2015,60641,BATTERY,842,1.44060467
2002,60629,OTHER OFFENSE,892,1.440401168
2015,60639,CRIMINAL TRESPASS,139,1.440364902
2016,60628,STALKING,3,1.440235591
2006,60632,ASSAULT,569,1.440030764
2010,60645,LIQUOR LAW VIOLATION,8,1.439696409
2004,60629,ASSAULT,789,1.439640561
2012,60651,DECEPTIVE PRACTICE,208,1.439022437
2005,60651,DECEPTIVE PRACTICE,209,1.438899414
2013,60640,CRIM SEXUAL ASSAULT,20,1.438802254
2011,60623,STALKING,4,1.438771013
2013,60611,SEX OFFENSE,7,1.438658633
2008,60660,ASSAULT,261,1.438649822
2015,60655,LIQUOR LAW VIOLATION,2,1.438628458
2016,60625,OBSCENITY,1,1.438558399
2016,60661,PUBLIC PEACE VIOLATION,3,1.438483515
2014,60641,BATTERY,850,1.438468618
2001,60641,DECEPTIVE PRACTICE,256,1.438369304
2015,60609,CRIM SEXUAL ASSAULT,21,1.438235866
2012,60608,HOMICIDE,10,1.438026241
2004,60639,NARCOTICS,1237,1.437949021
2016,60647,ASSAULT,392,1.437913671
2015,60617,NARCOTICS,481,1.437875126
2005,60605,ASSAULT,160,1.437042395
2004,60608,HOMICIDE,9,1.436759258
2003,60643,THEFT,1183,1.436325868
2001,60639,NARCOTICS,1095,1.436324232
2009,60622,NARCOTICS,548,1.436195743
2004,60640,BURGLARY,387,1.436017079
2009,60647,NARCOTICS,910,1.435691705
2013,60605,SEX OFFENSE,6,1.435592623
2016,60609,CRIMINAL TRESPASS,98,1.435575423
2016,60633,ROBBERY,37,1.435574331
2008,60617,CRIMINAL TRESPASS,248,1.435559901
2009,60629,BATTERY,1867,1.435547688
2016,60610,BATTERY,454,1.435535122
2004,60649,LIQUOR LAW VIOLATION,11,1.435530492
2007,60622,NARCOTICS,685,1.435529787
2011,60625,MOTOR VEHICLE THEFT,365,1.435441905
2011,60660,CRIM SEXUAL ASSAULT,15,1.43518692
2016,60608,KIDNAPPING,4,1.435178665
2010,60629,NARCOTICS,1183,1.43511914
2006,60641,INTERFERENCE WITH PUBLIC OFFICER,13,1.435115242
2003,60605,ASSAULT,174,1.434959495
2001,60619,LIQUOR LAW VIOLATION,25,1.434855349
2009,60660,CRIMINAL TRESPASS,111,1.434843036
2006,60629,HOMICIDE,13,1.434656273
2006,60657,CRIMINAL TRESPASS,229,1.434523776
2001,60626,HOMICIDE,8,1.434485294
2001,60625,ARSON,19,1.434285453
2004,60625,MOTOR VEHICLE THEFT,429,1.434268902
2008,60641,BATTERY,1301,1.433892412
2013,60645,CRIMINAL DAMAGE,334,1.433863522
2012,60611,OTHER OFFENSE,120,1.433567306
2004,60628,LIQUOR LAW VIOLATION,17,1.43341214
2006,60656,INTERFERENCE WITH PUBLIC OFFICER,5,1.432500628
2016,60647,OTHER OFFENSE,358,1.431855334
2008,60629,NARCOTICS,1265,1.43184197
2012,60640,LIQUOR LAW VIOLATION,9,1.431645908
2016,60647,NON-CRIMINAL,1,1.431188735
2008,60610,MOTOR VEHICLE THEFT,170,1.43116855
2014,60629,INTERFERENCE WITH PUBLIC OFFICER,38,1.430867151
2014,60624,KIDNAPPING,2,1.430648567
2010,60629,LIQUOR LAW VIOLATION,20,1.430457864
2012,60607,INTERFERENCE WITH PUBLIC OFFICER,7,1.430421091
2013,60615,PROSTITUTION,16,1.430406358
2013,60605,MOTOR VEHICLE THEFT,74,1.429962848
2003,60632,OFFENSE INVOLVING CHILDREN,66,1.429786454
2015,60632,NARCOTICS,519,1.429647405
2015,60613,CRIMINAL DAMAGE,330,1.42956023
2002,60651,DECEPTIVE PRACTICE,210,1.42922771
2015,60616,SEX OFFENSE,11,1.429111221
2013,60632,THEFT,1556,1.428509462
2001,60660,PUBLIC PEACE VIOLATION,28,1.428158853
2005,60652,ASSAULT,264,1.428032593
2007,60638,OTHER OFFENSE,352,1.427998735
2007,60656,SEX OFFENSE,10,1.427791553
2007,60611,LIQUOR LAW VIOLATION,8,1.427767689
2012,60610,OTHER OFFENSE,157,1.427742623
2014,60630,CRIMINAL DAMAGE,358,1.427696922
2008,60613,INTIMIDATION,3,1.427618299
2013,60610,BATTERY,485,1.427547957
2010,60634,CRIMINAL DAMAGE,719,1.427469318
2015,60632,OBSCENITY,1,1.427431733
2012,60651,PUBLIC PEACE VIOLATION,46,1.427394409
2015,60647,CRIMINAL TRESPASS,133,1.427387733
2005,60610,BURGLARY,229,1.427230235
2012,60657,LIQUOR LAW VIOLATION,9,1.427177167
2013,60629,WEAPONS VIOLATION,88,1.427108671
2016,60616,HOMICIDE,9,1.426782323
2001,60657,SEX OFFENSE,35,1.426750315
2011,60641,ASSAULT,348,1.426683346
2006,60601,LIQUOR LAW VIOLATION,3,1.426654956
2012,60617,DECEPTIVE PRACTICE,270,1.426514195
2012,60641,BATTERY,1008,1.426406305
2006,60605,OTHER OFFENSE,159,1.426269217
2016,60638,PUBLIC PEACE VIOLATION,21,1.425883125
2001,60638,OTHER OFFENSE,388,1.425800701
2002,60632,KIDNAPPING,18,1.425709861
2005,60640,OFFENSE INVOLVING CHILDREN,45,1.425674497
2007,60615,PUBLIC PEACE VIOLATION,32,1.425659911
2005,60647,CRIM SEXUAL ASSAULT,32,1.425619907
2009,60643,NARCOTICS,517,1.425367754
2015,60654,OTHER OFFENSE,62,1.425236803
2005,60609,KIDNAPPING,6,1.42503135
2004,60630,ARSON,10,1.424908411
2005,60605,PUBLIC PEACE VIOLATION,16,1.424724889
2004,60632,CRIM SEXUAL ASSAULT,34,1.424698934
2005,60640,ASSAULT,423,1.424505134
2013,60647,PUBLIC PEACE VIOLATION,65,1.424340942
2015,60647,BATTERY,1014,1.424282696
2006,60645,STALKING,2,1.424215802
2005,60640,STALKING,3,1.424189419
2005,60639,DECEPTIVE PRACTICE,291,1.42417418
2006,60601,INTERFERENCE WITH PUBLIC OFFICER,2,1.424145449
2014,60654,WEAPONS VIOLATION,11,1.424048294
2006,60615,ARSON,7,1.424003024
2015,60605,MOTOR VEHICLE THEFT,59,1.423858569
2015,60643,CRIM SEXUAL ASSAULT,16,1.423845172
2013,60632,OTHER OFFENSE,390,1.423781012
2016,60619,INTIMIDATION,2,1.423550428
2002,60610,PUBLIC PEACE VIOLATION,22,1.423260443
2004,60618,ARSON,17,1.422960234
2014,60629,OBSCENITY,1,1.422725659
2016,60632,ROBBERY,259,1.422417336
2007,60633,CRIMINAL TRESPASS,42,1.422231493
2002,60639,THEFT,2108,1.422012371
2016,60631,BURGLARY,97,1.42190878
2011,60618,ARSON,11,1.421299449
2007,60608,INTIMIDATION,5,1.421108285
2011,60641,DECEPTIVE PRACTICE,213,1.420989312
2014,60608,CRIMINAL DAMAGE,545,1.420954917
2002,60651,SEX OFFENSE,33,1.420936324
2011,60631,OTHER OFFENSE,137,1.420845019
2002,60638,OTHER OFFENSE,425,1.420771784
2008,60625,ARSON,12,1.420688108
2004,60615,PUBLIC PEACE VIOLATION,24,1.420660102
2011,60608,MOTOR VEHICLE THEFT,380,1.420595171
2002,60606,CRIM SEXUAL ASSAULT,1,1.420555171
2007,60647,NARCOTICS,1126,1.420518029
2005,60617,THEFT,1708,1.420400303
2002,60632,THEFT,2127,1.420390896
2001,60629,OTHER OFFENSE,800,1.420039099
2012,60616,BURGLARY,262,1.420023019
2014,60619,LIQUOR LAW VIOLATION,6,1.419964659
2006,60632,OTHER OFFENSE,586,1.419846856
2016,60639,CRIMINAL TRESPASS,135,1.419765094
2005,60657,STALKING,3,1.419743952
2012,60657,CRIM SEXUAL ASSAULT,22,1.419743952
2004,60654,OTHER OFFENSE,104,1.419730219
2007,60601,SEX OFFENSE,4,1.41946384
2011,60634,OTHER OFFENSE,355,1.419271719
2010,60611,ROBBERY,97,1.419089846
2001,60618,CRIMINAL DAMAGE,1217,1.419002184
2008,60634,CRIMINAL DAMAGE,929,1.418976418
2006,60617,DECEPTIVE PRACTICE,270,1.418939225
2002,60652,ARSON,10,1.418660814
2004,60625,STALKING,4,1.418485491
2016,60640,CRIM SEXUAL ASSAULT,23,1.418407865
2012,60641,KIDNAPPING,4,1.418275559
2010,60605,MOTOR VEHICLE THEFT,111,1.418089076
2007,60626,ASSAULT,312,1.418076536
2015,60647,OTHER OFFENSE,362,1.418049578
2009,60608,HOMICIDE,9,1.41801892
2011,60626,WEAPONS VIOLATION,46,1.417940651
2013,60643,SEX OFFENSE,12,1.417889126
2011,60616,INTERFERENCE WITH PUBLIC OFFICER,12,1.4177061
2003,60631,SEX OFFENSE,14,1.417414722
2010,60622,WEAPONS VIOLATION,46,1.41722328
2005,60605,CRIMINAL DAMAGE,318,1.417170044
2014,60616,INTERFERENCE WITH PUBLIC OFFICER,16,1.417030036
2014,60638,DECEPTIVE PRACTICE,200,1.416865505
2004,60608,WEAPONS VIOLATION,84,1.416808912
2011,60637,INTIMIDATION,2,1.416804676
2009,60652,CRIMINAL TRESPASS,105,1.416699713
2004,60634,CRIMINAL DAMAGE,933,1.416427945
2006,60602,PROSTITUTION,2,1.41614838
2002,60625,CRIMINAL DAMAGE,1039,1.416108247
2006,60608,CRIMINAL DAMAGE,1116,1.415933744
2005,60617,HOMICIDE,9,1.415702498
2011,60622,INTERFERENCE WITH PUBLIC OFFICER,13,1.415576987
2016,60609,THEFT,942,1.415528515
2001,60617,CRIMINAL TRESPASS,263,1.415453003
2005,60639,GAMBLING,23,1.415189613
2002,60610,INTIMIDATION,3,1.415005763
2008,60617,THEFT,1756,1.414987416
2011,60643,NARCOTICS,455,1.414853014
2003,60661,GAMBLING,2,1.414685075
2007,60632,CRIM SEXUAL ASSAULT,33,1.414387318
2004,60640,PROSTITUTION,116,1.41428334
2001,60647,NARCOTICS,1041,1.414235345
2003,60618,MOTOR VEHICLE THEFT,494,1.414188067
2006,60622,OFFENSE INVOLVING CHILDREN,34,1.413474547
2003,60640,OFFENSE INVOLVING CHILDREN,47,1.413382307
2014,60660,LIQUOR LAW VIOLATION,4,1.413255432
2012,60631,CRIMINAL DAMAGE,242,1.413179048
2009,60632,ASSAULT,492,1.413133064
2016,60614,CRIMINAL TRESPASS,99,1.412976399
2007,60629,OTHER OFFENSE,721,1.412874676
2002,60654,WEAPONS VIOLATION,15,1.412526721
2001,60632,INTIMIDATION,6,1.412083005
2015,60640,MOTOR VEHICLE THEFT,156,1.411605992
2013,60626,PUBLIC PEACE VIOLATION,37,1.411549545
2004,60610,SEX OFFENSE,16,1.411341301
2002,60654,OFFENSE INVOLVING CHILDREN,9,1.411208143
2007,60647,WEAPONS VIOLATION,73,1.411053834
2015,60652,CRIM SEXUAL ASSAULT,13,1.410878687
2008,60631,SEX OFFENSE,10,1.410865251
2003,60632,THEFT,2124,1.410526321
2015,60656,STALKING,1,1.410175943
2001,60632,ROBBERY,396,1.410015533
2010,60646,KIDNAPPING,2,1.409911195
2010,60647,PROSTITUTION,51,1.409879285
2016,60629,OTHER OFFENSE,460,1.409803838
2003,60625,BURGLARY,465,1.409336609
2012,60630,KIDNAPPING,3,1.409210268
2011,60638,LIQUOR LAW VIOLATION,8,1.408442136
2006,60639,THEFT,1831,1.40830015
2007,60638,OFFENSE INVOLVING CHILDREN,37,1.40788889
2009,60655,LIQUOR LAW VIOLATION,5,1.407773156
2013,60657,CRIMINAL DAMAGE,478,1.407733672
2006,60610,OTHER OFFENSE,240,1.40769577
2013,60629,BATTERY,1444,1.407577107
2014,60616,PUBLIC PEACE VIOLATION,33,1.407450562
2005,60618,PUBLIC PEACE VIOLATION,59,1.40738463
2015,60657,MOTOR VEHICLE THEFT,156,1.407199803
2014,60632,STALKING,3,1.407039851
2013,60641,BATTERY,908,1.406956247
2013,60605,ASSAULT,104,1.40680781
2003,60625,DECEPTIVE PRACTICE,248,1.406457274
2003,60629,ROBBERY,463,1.406226245
2005,60616,PUBLIC PEACE VIOLATION,31,1.405935158
2005,60640,KIDNAPPING,6,1.405883642
2002,60608,INTERFERENCE WITH PUBLIC OFFICER,7,1.405361933
2016,60632,OFFENSE INVOLVING CHILDREN,48,1.405157943
2008,60616,WEAPONS VIOLATION,44,1.405151399
2005,60632,DECEPTIVE PRACTICE,290,1.404998105
2013,60630,CRIMINAL DAMAGE,391,1.404901594
2012,60605,OTHER OFFENSE,101,1.404683454
2002,60640,CRIMINAL DAMAGE,862,1.404534892
2011,60625,CRIM SEXUAL ASSAULT,27,1.404213553
2001,60617,STALKING,4,1.404079325
2003,60632,OTHER OFFENSE,666,1.404013182
2015,60613,BURGLARY,149,1.40400698
2011,60613,CRIMINAL DAMAGE,422,1.403985273
2010,60639,STALKING,4,1.403795171
2007,60610,MOTOR VEHICLE THEFT,164,1.403552442
2004,60613,INTERFERENCE WITH PUBLIC OFFICER,6,1.403421378
2006,60641,HOMICIDE,8,1.403408938
2014,60638,INTERFERENCE WITH PUBLIC OFFICER,18,1.403152922
2005,60629,BATTERY,2238,1.403103961
2007,60639,THEFT,1801,1.402826679
2012,60614,MOTOR VEHICLE THEFT,257,1.402756667
2006,60634,OTHER OFFENSE,471,1.402755913
2009,60616,ROBBERY,181,1.402475305
2010,60610,ASSAULT,190,1.402411872
2010,60652,ARSON,5,1.402354368
2003,60615,PROSTITUTION,59,1.402265518
2012,60639,THEFT,1595,1.402060357
2003,60608,PUBLIC PEACE VIOLATION,47,1.401809284
2001,60625,CRIM SEXUAL ASSAULT,33,1.401692835
2006,60605,SEX OFFENSE,9,1.401565123
2002,60625,DECEPTIVE PRACTICE,252,1.401414002
2007,60630,ARSON,9,1.401293356
2005,60638,KIDNAPPING,5,1.400748204
2012,60608,STALKING,4,1.400512513
2005,60601,CRIM SEXUAL ASSAULT,4,1.40013262
2013,60656,NARCOTICS,220,1.399887513
2004,60625,DECEPTIVE PRACTICE,243,1.399863515
2010,60634,MOTOR VEHICLE THEFT,330,1.39975262
2012,60653,LIQUOR LAW VIOLATION,4,1.399669866
2005,60629,CRIM SEXUAL ASSAULT,41,1.39965942
2004,60640,ASSAULT,443,1.399605491
2008,60640,LIQUOR LAW VIOLATION,14,1.39920364
2016,60638,CRIMINAL DAMAGE,398,1.399049342
2014,60617,DECEPTIVE PRACTICE,302,1.398922302
2014,60614,CRIMINAL DAMAGE,432,1.398919553
2011,60652,ASSAULT,195,1.39871296
2004,60625,THEFT,1751,1.398474121
2016,60616,OTHER OFFENSE,194,1.398446779
2007,60645,THEFT,899,1.39830911
2002,60613,OTHER OFFENSE,367,1.398276777
2006,60616,OFFENSE INVOLVING CHILDREN,31,1.398252452
2008,60639,CRIM SEXUAL ASSAULT,32,1.398246574
2001,60608,SEX OFFENSE,43,1.398156335
2011,60652,CRIM SEXUAL ASSAULT,14,1.398145392
2014,60601,CRIMINAL DAMAGE,72,1.39801716
2003,60615,PUBLIC PEACE VIOLATION,23,1.397883744
2010,60649,LIQUOR LAW VIOLATION,8,1.397230766
2010,60640,SEX OFFENSE,17,1.397220999
2013,60613,CRIMINAL DAMAGE,347,1.396893943
2006,60609,DECEPTIVE PRACTICE,205,1.39684742
2004,60623,BURGLARY,527,1.39676
2005,60618,BURGLARY,547,1.396697853
2005,60607,GAMBLING,6,1.396679379
2002,60616,OFFENSE INVOLVING CHILDREN,29,1.396568255
2005,60653,LIQUOR LAW VIOLATION,7,1.396536277
2015,60630,DECEPTIVE PRACTICE,196,1.396499992
2004,60605,CRIM SEXUAL ASSAULT,9,1.396198569
2002,60643,ARSON,12,1.395906349
2015,60630,SEX OFFENSE,12,1.395901881
2009,60614,CRIMINAL DAMAGE,740,1.395781465
2014,60618,STALKING,3,1.395457641
2010,60647,INTIMIDATION,4,1.394864147
2012,60652,SEX OFFENSE,10,1.394340915
2006,60610,GAMBLING,12,1.394318544
2008,60633,CRIMINAL TRESPASS,37,1.394291364
2008,60645,STALKING,2,1.394232312
2011,60644,LIQUOR LAW VIOLATION,7,1.39395905
2005,60640,BURGLARY,390,1.393811477
2004,60629,ROBBERY,423,1.393608668
2011,60610,BATTERY,530,1.393442166
2013,60615,NARCOTICS,322,1.393419232
2001,60639,THEFT,2085,1.393220463
2010,60647,NARCOTICS,880,1.393160467
2001,60613,SEX OFFENSE,25,1.39303266
2010,60638,KIDNAPPING,4,1.392692783
2012,60617,INTERFERENCE WITH PUBLIC OFFICER,24,1.392645454
2016,60629,GAMBLING,5,1.392615063
2001,60630,SEX OFFENSE,28,1.392561904
2008,60657,INTIMIDATION,4,1.392545792
2004,60607,SEX OFFENSE,10,1.392545663
2010,60652,LIQUOR LAW VIOLATION,7,1.39244643
2008,60610,SEX OFFENSE,13,1.392439409
2001,60608,CRIMINAL DAMAGE,1073,1.392406738
2009,60616,SEX OFFENSE,14,1.392274692
2013,60639,DECEPTIVE PRACTICE,284,1.392175553
2008,60639,THEFT,1856,1.392143179
2010,60607,OFFENSE INVOLVING CHILDREN,14,1.391883597
2003,60615,ARSON,9,1.391837809
2015,60652,ASSAULT,162,1.39180441
2014,60632,WEAPONS VIOLATION,66,1.391677181
2012,60660,HOMICIDE,5,1.391523825
2003,60643,HOMICIDE,7,1.391284143
2016,60647,BATTERY,1018,1.391159863
2015,60622,OFFENSE INVOLVING CHILDREN,27,1.391045891
2015,60610,BATTERY,428,1.391011499
2015,60632,ASSAULT,361,1.390994153
2002,60645,OFFENSE INVOLVING CHILDREN,27,1.390978561
2001,60633,HOMICIDE,2,1.390958037
2008,60632,OTHER OFFENSE,562,1.390795054
2003,60647,STALKING,5,1.39062873
2005,60652,WEAPONS VIOLATION,39,1.390605467
2004,60638,MOTOR VEHICLE THEFT,291,1.390601149
2016,60614,ARSON,8,1.390217565
2009,60632,OTHER OFFENSE,542,1.390130384
2008,60660,CRIMINAL TRESPASS,122,1.390122128
2001,60660,BATTERY,926,1.389942396
2016,60632,BATTERY,1064,1.389779565
2013,60601,BATTERY,139,1.389282195
2012,60632,ASSAULT,421,1.389267411
2001,60625,KIDNAPPING,17,1.389218775
2003,60647,GAMBLING,22,1.389094948
2005,60625,THEFT,1561,1.388997514
2013,60654,OFFENSE INVOLVING CHILDREN,8,1.388923776
2012,60629,ASSAULT,525,1.388905716
2006,60625,DECEPTIVE PRACTICE,247,1.388905376
2014,60654,PUBLIC PEACE VIOLATION,10,1.388684554
2011,60641,BATTERY,1003,1.388224763
2008,60632,ASSAULT,538,1.388221815
2012,60632,BATTERY,1250,1.388012187
2014,60643,NARCOTICS,335,1.388005174
2001,60608,ASSAULT,601,1.387917093
2013,60651,CRIMINAL TRESPASS,121,1.387865566
2004,60618,MOTOR VEHICLE THEFT,486,1.387808783
2004,60607,OFFENSE INVOLVING CHILDREN,17,1.387743781
2010,60656,KIDNAPPING,2,1.387649171
2001,60643,CRIMINAL TRESPASS,153,1.387261008
2004,60629,OFFENSE INVOLVING CHILDREN,81,1.387088094
2016,60659,LIQUOR LAW VIOLATION,2,1.386568039
2016,60614,BURGLARY,220,1.386518884
2011,60607,STALKING,1,1.386390765
2001,60643,THEFT,1146,1.385950054
2003,60625,THEFT,1797,1.385686376
2009,60638,DECEPTIVE PRACTICE,175,1.385182075
2015,60613,PUBLIC PEACE VIOLATION,27,1.385161249
2002,60605,PUBLIC PEACE VIOLATION,14,1.385149197
2013,60652,ASSAULT,170,1.38495272
2005,60633,LIQUOR LAW VIOLATION,3,1.384729867
2005,60608,PROSTITUTION,117,1.384675562
2005,60645,OTHER OFFENSE,293,1.384631668
2009,60623,THEFT,1722,1.38454968
2002,60623,THEFT,2091,1.384495367
2011,60640,PUBLIC PEACE VIOLATION,47,1.384155661
2016,60623,THEFT,1307,1.383983142
2006,60660,BURGLARY,240,1.383972389
2008,60613,KIDNAPPING,4,1.38387512
2001,60617,NARCOTICS,982,1.383795742
2010,60657,INTIMIDATION,3,1.383709842
2010,60652,WEAPONS VIOLATION,35,1.383424099
2016,60643,HOMICIDE,9,1.383395025
2004,60616,LIQUOR LAW VIOLATION,11,1.382683242
2004,60641,ROBBERY,264,1.382592321
2006,60607,ARSON,4,1.382571507
2002,60640,BATTERY,1428,1.382440303
2002,60641,ROBBERY,306,1.382439636
2003,60617,THEFT,1918,1.38226018
2013,60649,LIQUOR LAW VIOLATION,5,1.382206779
2006,60614,PROSTITUTION,108,1.382114222
2016,60639,NON-CRIMINAL,1,1.381860872
2012,60640,MOTOR VEHICLE THEFT,250,1.38170208
2005,60612,KIDNAPPING,3,1.381648614
2012,60645,CRIMINAL DAMAGE,374,1.381633124
2006,60628,PROSTITUTION,117,1.381471358
2009,60633,DECEPTIVE PRACTICE,41,1.38141086
2004,60652,OFFENSE INVOLVING CHILDREN,29,1.381186755
2013,60614,MOTOR VEHICLE THEFT,193,1.381017596
2010,60641,BATTERY,1079,1.380542199
2001,60634,LIQUOR LAW VIOLATION,28,1.380510912
2005,60652,SEX OFFENSE,17,1.380420706
2007,60647,HOMICIDE,9,1.380074851
2008,60638,OTHER OFFENSE,336,1.380042915
2015,60621,INTIMIDATION,1,1.380011332
2015,60611,PUBLIC PEACE VIOLATION,16,1.379998509
2007,60652,BATTERY,750,1.379607582
2006,60613,OTHER OFFENSE,301,1.379521786
2015,60601,BATTERY,125,1.379506229
2003,60641,INTIMIDATION,6,1.379311944
2012,60645,OTHER OFFENSE,182,1.379156512
2010,60657,CRIMINAL DAMAGE,617,1.379058106
2009,60625,DECEPTIVE PRACTICE,249,1.378897094
2015,60617,DECEPTIVE PRACTICE,301,1.378518204
2009,60616,BURGLARY,298,1.378475447
2009,60610,OTHER OFFENSE,222,1.378360756
2016,60616,BURGLARY,159,1.37830056
2016,60631,CRIMINAL DAMAGE,204,1.377716607
2003,60626,ARSON,11,1.377594058
2012,60641,OFFENSE INVOLVING CHILDREN,36,1.377419884
2013,60641,KIDNAPPING,4,1.377419884
2006,60614,CRIMINAL DAMAGE,874,1.377258199
2013,60638,DECEPTIVE PRACTICE,171,1.37722814
2010,60605,ASSAULT,122,1.377173414
2012,60617,STALKING,4,1.376947357
2005,60608,WEAPONS VIOLATION,78,1.376806809
2006,60651,KIDNAPPING,5,1.37622643
2009,60610,INTIMIDATION,2,1.376210511
2004,60646,KIDNAPPING,3,1.3762023
2001,60652,ASSAULT,295,1.376169699
2008,60615,ARSON,6,1.375988725
2008,60611,CRIM SEXUAL ASSAULT,10,1.375566696
2002,60629,ROBBERY,484,1.375562634
2015,60633,CRIM SEXUAL ASSAULT,4,1.375491491
2015,60608,CRIMINAL DAMAGE,544,1.375160555
2006,60639,NARCOTICS,1157,1.375002694
2011,60654,CRIM SEXUAL ASSAULT,5,1.37494927
2007,60605,CRIMINAL DAMAGE,304,1.374918231
2015,60641,ASSAULT,280,1.374914162
2002,60608,CRIMINAL DAMAGE,1061,1.374644091
2009,60617,THEFT,1562,1.374592133
2003,60629,SEX OFFENSE,54,1.374567634
2008,60632,BATTERY,1589,1.374243577
2013,60652,DECEPTIVE PRACTICE,127,1.374143529
2008,60611,LIQUOR LAW VIOLATION,6,1.37375674
2009,60614,SEX OFFENSE,19,1.373747116
2013,60625,OTHER OFFENSE,324,1.373452953
2014,60601,GAMBLING,1,1.373412532
2015,60638,CRIM SEXUAL ASSAULT,17,1.373335489
2015,60653,LIQUOR LAW VIOLATION,2,1.373306221
2009,60625,THEFT,1458,1.372859281
2013,60655,STALKING,1,1.372808855
2016,60645,BURGLARY,148,1.372464209
2015,60638,BURGLARY,166,1.372459063
2011,60613,STALKING,2,1.372406541
2010,60618,ARSON,11,1.372289123
2013,60629,HOMICIDE,11,1.372154842
2009,60601,PUBLIC PEACE VIOLATION,8,1.372103273
2008,60632,ROBBERY,349,1.371968451
2004,60661,GAMBLING,2,1.37181583
2010,60610,GAMBLING,8,1.371756756
2003,60638,OTHER OFFENSE,392,1.371543277
2007,60608,CRIMINAL DAMAGE,1017,1.37134874
2002,60641,PROSTITUTION,105,1.371132504
2015,60618,KIDNAPPING,4,1.370975928
2016,60629,BATTERY,1309,1.370735466
2002,60660,ROBBERY,181,1.370698299
2011,60640,KIDNAPPING,4,1.370648463
2008,60646,ARSON,4,1.370503739
2007,60633,INTERFERENCE WITH PUBLIC OFFICER,2,1.370412128
2003,60638,SEX OFFENSE,26,1.370132238
2004,60608,CRIMINAL DAMAGE,1005,1.370079474
2011,60631,SEX OFFENSE,7,1.369726002
2001,60630,DECEPTIVE PRACTICE,184,1.369626596
2014,60631,OTHER OFFENSE,111,1.369576095
2014,60632,BATTERY,1031,1.369117368
2008,60631,THEFT,578,1.368508979
2013,60631,STALKING,1,1.36844708
2006,60641,PROSTITUTION,115,1.36806933
2009,60633,CRIMINAL TRESPASS,32,1.368012549
2012,60652,ROBBERY,126,1.367974068
2016,60632,NON-CRIMINAL,1,1.367955411
2009,60617,INTERFERENCE WITH PUBLIC OFFICER,11,1.367935921
2001,60623,THEFT,2085,1.367491232
2006,60608,HOMICIDE,9,1.367481558
2011,60605,CRIMINAL DAMAGE,210,1.367450811
2006,60630,LIQUOR LAW VIOLATION,14,1.367409905
2004,60657,CRIMINAL DAMAGE,800,1.367295357
2009,60629,INTIMIDATION,6,1.36729479
2009,60661,PROSTITUTION,7,1.367289534
2015,60632,WEAPONS VIOLATION,70,1.367141636
2014,60629,OFFENSE INVOLVING CHILDREN,61,1.367003752
2015,60657,ROBBERY,145,1.36686626
2007,60643,NARCOTICS,620,1.366836716
2008,60617,NARCOTICS,892,1.366703226
2003,60612,LIQUOR LAW VIOLATION,10,1.36654287
2013,60654,WEAPONS VIOLATION,11,1.366138751
2012,60631,DECEPTIVE PRACTICE,88,1.366113404
2011,60619,LIQUOR LAW VIOLATION,9,1.366056469
2016,60616,WEAPONS VIOLATION,38,1.365320365
2005,60660,OFFENSE INVOLVING CHILDREN,28,1.365115344
2013,60615,WEAPONS VIOLATION,30,1.36496725
2015,60625,THEFT,1026,1.364961239
2003,60610,BURGLARY,216,1.364831445
2013,60611,STALKING,1,1.364777938
2005,60633,CRIMINAL TRESPASS,49,1.364775789
2014,60629,ASSAULT,438,1.364462779
2010,60645,OFFENSE INVOLVING CHILDREN,26,1.364403253
2013,60640,ASSAULT,269,1.364356187
2010,60623,CRIMINAL TRESPASS,197,1.36427662
2008,60660,BURGLARY,255,1.364243207
2002,60645,GAMBLING,10,1.364078987
2014,60660,OTHER OFFENSE,165,1.363888518
2016,60614,INTIMIDATION,2,1.363887687
2006,60615,INTERFERENCE WITH PUBLIC OFFICER,7,1.363886801
2012,60618,LIQUOR LAW VIOLATION,12,1.363798044
2006,60632,OFFENSE INVOLVING CHILDREN,57,1.363470311
2016,60656,MOTOR VEHICLE THEFT,71,1.363415312
2010,60640,NARCOTICS,649,1.363241346
2011,60640,SEX OFFENSE,16,1.362962584
2003,60615,NARCOTICS,501,1.362960833
2001,60610,KIDNAPPING,8,1.362935169
2016,60657,CRIMINAL DAMAGE,465,1.362866267
2006,60618,BURGLARY,509,1.362718735
2004,60618,BURGLARY,514,1.36265988
2009,60659,INTIMIDATION,2,1.362558203
